Replication,Elective_App_WT,Elective_Scan_WT,Urgent_Scan_WT,Overtime,Objective_Value
740,19.935980663489513,0.08237300456296937,2.8995608785948703,0.8166153956072245,0.44083998252337553
741,15.497911866449652,0.08313818075622248,2.8432315719663808,0.7872148771510029,0.40816409450290925
742,34.77297449803101,0.08466847405560239,2.899180335357308,0.7868345877817123,0.5291131394327426
743,19.34581291475293,0.08175562089723501,2.8774859373399693,0.8002936040173396,0.4348743080065418
744,24.210966775111654,0.08593734405612877,2.9357953147928644,0.7575993747474137,0.4703123768923321
745,20.62531726549182,0.08324248008928481,2.8928664694413273,0.784832111662952,0.4441993533436305
746,30.056598818991503,0.08107571024914277,2.874233994563009,0.7666159077722977,0.49826765903274406
747,32.22276442213855,0.08529973666833805,2.825466910645899,0.7865455138628189,0.5057429370289405
748,16.057826992766177,0.07767438834537625,2.9319453865931093,0.8002796730306967,0.4213540131498267
749,17.43854751721795,0.08750584874472271,2.8809982634579008,0.7887922333076252,0.4239117962406672
750,14.519978801218276,0.0814417662458694,2.9416168011648542,0.788128802146651,0.41327475648588624
751,28.290260973063294,0.08272494971625867,2.834625865844829,0.7371561211997573,0.4833528400922625
752,21.001658241166258,0.0838079345079054,2.949870247774755,0.846038914350039,0.4527732313469941
753,20.576709501903487,0.08382557660366856,2.971817717006822,0.808652919595456,0.45268238225812
754,20.81748227985991,0.07963005092179441,2.942234519399571,0.8132321363054842,0.4508285315991184
755,25.75459452150277,0.08273259653187771,2.9190272381377422,0.7731763677534187,0.4776375176591704
756,17.794968551824894,0.08149011541633805,2.8975673074136687,0.871388253203213,0.4278743549020637
757,21.808637194278496,0.0837144653228386,2.877316929716338,0.7704651613965813,0.4495151977122032
758,19.69412370066707,0.0797992107047866,2.909402106726554,0.7918498077724008,0.4404938275370798
759,25.490286496638852,0.08434364933767288,3.0037489186275375,0.9150501537147032,0.4854777756608306
760,22.15623342733285,0.08103528209434784,2.844669522532028,0.7798375129990169,0.44795673322180973
761,24.60352207120241,0.08581504095122032,3.029218876748924,0.8268164145044641,0.48302941133243443
762,24.66599313832238,0.08377537212004037,2.952712895270073,0.8523417917285174,0.47490059831367304
763,24.14766829024282,0.08174807217961216,2.9142044293996627,0.8984644780792953,0.4675366129307729
764,18.350926369705316,0.08331434024873738,2.929253572493812,0.757908818676691,0.43470432374755835
765,21.14317415223479,0.08248214794063603,2.980314958642285,0.8339000910130809,0.4569983336124451
766,22.2855468331824,0.08166714783800401,2.7749350984890606,0.801997564843175,0.44097818653756865
767,21.099673033695705,0.08346475792272481,2.904139189839211,0.813717686933061,0.4482754240715931
768,21.196477969809994,0.08335374003428844,2.92265137213181,0.734909508303854,0.45090855307303834
769,22.345708050001928,0.08223395874707683,2.8831595075288248,0.771934324456986,0.4533612233563888
770,34.507388240806094,0.08322609208199708,2.914911162021064,0.7762339003153093,0.529280138483329
771,17.13037105051577,0.08323778300995974,2.930981959498549,0.8020545852563771,0.42763115651481354
772,20.39486861493008,0.08353824502231129,2.960607960141452,0.841670786678104,0.45035446748553876
773,22.054067524438945,0.08164821438611863,2.935692677693433,0.7902765036578067,0.45746228675426404
774,24.112665018911017,0.08297011566890015,2.8661566256885496,0.7517819506333053,0.4619896152684362
775,21.55421319255287,0.0809779758448767,2.967904894627175,0.8773150689979627,0.45806609856504044
776,23.4777514406102,0.07947408098469785,2.9174776900034614,0.7702279754938676,0.463912708257985
777,30.69786759927658,0.08325032689016085,3.0165706556413605,0.8127090173057313,0.5178999196701308
778,22.030021903025435,0.0810197858157625,3.0071772690611196,0.8205285139325185,0.46526189042956145
779,21.999432156456677,0.07928817916123145,2.8970832836229747,0.7693178516903424,0.4528471435560647
780,21.871120529241438,0.08242986316924339,2.896658423317357,0.8156296098360177,0.4520361771696355
781,14.784066941100468,0.08153344933153757,2.9495421669989623,0.8016641568601625,0.4157273059032605
